item_id,genres
581950,adventure
581950,indie
581950,rpg
581950,strategy
540690,indie
540690,rpg
540690,strategy
581390,indie
581390,rpg
581390,strategy
583230,indie
583230,rpg
583230,strategy
582650,indie
582650,rpg
582650,strategy
563287,casual
563287,indie
563287,simulation
581030,action
581030,adventure
581030,indie
570380,indie
570380,rpg
425450,action
425450,indie
425450,early access
555580,action
555580,adventure
555580,casual
555580,indie
556460,action
556460,adventure
556460,casual
556460,indie
518130,adventure
518130,indie
518130,simulation
377150,free to play
377150,indie
377150,strategy
540681,action
540682,action
540680,action
581650,simulation
564720,action
564720,adventure
564720,casual
564720,indie
564720,rpg
564720,strategy
579150,action
579150,casual
579150,indie
541240,action
541240,adventure
541240,casual
541240,indie
551550,action
551550,indie
551550,early access
536450,action
536450,adventure
536450,indie
536450,rpg
582090,casual
582090,indie
582090,sports
461390,adventure
461390,indie
556990,action
556990,casual
576050,action
576050,adventure
576050,casual
576050,indie
439530,action
439530,adventure
439530,indie
554150,action
554150,casual
554150,indie
552350,adventure
552350,indie
552350,rpg
558241,indie
558241,simulation
558242,indie
558242,simulation
582430,action
582430,adventure
582430,casual
582430,indie
352550,simulation
352550,strategy
566670,action
566670,adventure
566670,indie
569270,adventure
569270,casual
333990,indie
333990,rpg
565980,adventure
565980,indie
565980,rpg
578350,strategy
402220,action
402220,adventure
402220,casual
402220,indie
402220,simulation
402220,sports
582150,simulation
582150,strategy
578430,casual
578430,indie
578430,strategy
536548,simulation
536547,simulation
575750,adventure
575750,casual
575750,indie
502370,strategy
550540,action
550540,indie
550540,strategy
536576,simulation
376979,simulation
582930,action
582930,indie
578360,adventure
578360,casual
581820,action
581820,indie
295670,action
295670,indie
581470,indie
581470,racing
581470,sports
575960,casual
575960,indie
377030,education
580051,design &amp; illustration
580051,web publishing
377010,education
552390,adventure
552390,indie
563288,casual
563288,indie
563288,simulation
571810,casual
550890,casual
550890,indie
567660,casual
567660,indie
567660,sports
555010,action
555010,indie
555010,strategy
555010,early access
388960,adventure
388960,indie
388960,rpg
557970,action
557970,adventure
557970,indie
505290,action
505290,indie
568970,action
573300,action
573300,casual
573300,indie
514990,action
514990,adventure
514990,indie
514990,rpg
578930,action
578930,indie
509699,casual
509699,simulation
509704,casual
509704,simulation
509701,casual
509701,simulation
509700,casual
509700,simulation
464850,simulation
464850,sports
582250,action
582250,indie
582250,rpg
516480,action
516480,adventure
516480,casual
516480,indie
380860,action
380860,indie
572030,action
578320,adventure
578320,casual
563730,action
563730,rpg
576280,action
576280,indie
576280,rpg
576280,strategy
555890,action
555890,adventure
555890,indie
555890,rpg
477720,action
477720,adventure
477720,indie
477720,strategy
579920,design &amp; illustration
579920,photo editing
579920,web publishing
567600,action
567600,adventure
567600,indie
552570,adventure
552570,casual
552570,indie
552570,rpg
573770,action
573770,adventure
573770,free to play
573770,rpg
551510,action
551510,adventure
551510,indie
551510,strategy
580460,action
580460,adventure
580460,indie
580460,strategy
580740,indie
580740,rpg
580740,strategy
577930,casual
577930,indie
577930,strategy
580240,indie
580240,rpg
580240,strategy
574460,indie
574460,rpg
574460,strategy
580760,indie
580760,rpg
580760,strategy
580790,indie
580790,rpg
580790,strategy
291860,action
291860,indie
291860,rpg
291860,strategy
291860,early access
580290,indie
580290,rpg
580290,strategy
577810,casual
577810,indie
577810,strategy
460210,action
460210,adventure
460210,casual
460210,indie
460210,early access
520646,indie
520646,simulation
520646,strategy
520641,indie
520641,simulation
520641,strategy
567890,action
567890,indie
567890,sports
577740,adventure
577740,casual
577740,indie
495750,action
495750,indie
576350,indie
577630,adventure
577630,indie
577630,rpg
577630,strategy
578400,adventure
578400,casual
578400,indie
545650,free to play
545650,indie
545650,simulation
567370,action
578201,action
578201,adventure
578201,indie
578201,racing
563300,strategy
569590,action
569590,adventure
569590,indie
580160,action
580160,adventure
580160,indie
376969,simulation
556180,strategy
305700,casual
305700,indie
305700,simulation
305700,early access
500239,simulation
575080,action
575080,indie
575640,casual
575640,indie
550670,action
550670,casual
550670,indie
550670,simulation
577311,adventure
577311,casual
577311,free to play
577311,indie
577311,simulation
577311,sports
577311,strategy
577540,adventure
577540,casual
577540,indie
577312,action
577312,adventure
577312,casual
577312,free to play
577312,indie
577312,simulation
577312,sports
577312,strategy
571120,adventure
571120,indie
455710,action
455710,adventure
455710,rpg
577310,adventure
577310,casual
577310,free to play
577310,indie
577310,simulation
577310,sports
577310,strategy
536730,simulation
572780,adventure
572780,casual
572780,indie
572780,strategy
576540,action
576540,casual
576540,indie
576770,adventure
576770,casual
576770,indie
576770,rpg
576770,strategy
576770,early access
578260,action
578260,adventure
577400,adventure
577400,casual
577400,free to play
577400,indie
577400,simulation
577400,sports
577400,strategy
536571,simulation
536570,simulation
556250,action
556250,indie
556250,strategy
429660,action
429660,rpg
569140,adventure
569140,casual
388471,indie
388471,simulation
566200,adventure
566200,indie
566200,rpg
566200,strategy
509695,casual
509695,simulation
509698,casual
509698,simulation
509697,casual
509697,simulation
564260,action
564260,indie
564260,strategy
509696,casual
509696,simulation
555410,adventure
555410,casual
555410,indie
555410,rpg
555410,strategy
565330,action
569360,action
569360,indie
548720,action
548720,casual
548720,indie
555400,action
555400,adventure
555400,indie
555400,early access
437730,action
437730,indie
437730,racing
437730,simulation
437730,sports
437730,early access
574630,action
574630,casual
574630,indie
574630,simulation
572790,indie
572790,rpg
572790,strategy
560000,indie
563250,adventure
563250,indie
563250,rpg
576920,indie
531520,action
531520,indie
531520,strategy
521230,action
521230,indie
521230,strategy
572740,adventure
555840,indie
555840,rpg
555840,strategy
578200,action
578200,adventure
578200,indie
578200,racing
578770,action
578770,indie
578770,racing
578770,simulation
569050,adventure
576730,action
576730,indie
533170,indie
468540,casual
468540,indie
468540,early access
568160,adventure
568160,casual
574810,action
574810,adventure
574810,indie
574810,rpg
574970,adventure
574970,casual
574970,indie
574970,strategy
574971,adventure
574971,casual
574971,indie
574971,strategy
568670,action
568670,indie
568670,rpg
568670,early access
526740,indie
526740,simulation
568320,casual
568320,indie
547820,action
547820,casual
547820,free to play
547820,indie
576030,indie
576030,simulation
576800,action
576800,adventure
576800,indie
576800,rpg
561010,casual
561010,indie
574640,action
574640,indie
437390,action
437390,casual
437390,indie
516410,action
516410,casual
516410,indie
516410,sports
564900,indie
430324,racing
430324,simulation
430324,sports
515130,racing
515130,simulation
515130,sports
568960,action
575610,adventure
575610,casual
575610,indie
575610,rpg
575610,simulation
470220,casual
565310,casual
560940,casual
560941,casual
509689,casual
509689,simulation
509690,casual
509690,simulation
509691,casual
509691,simulation
509692,casual
509692,simulation
509694,casual
509694,simulation
509693,casual
509693,simulation
569980,indie
569980,rpg
569980,strategy
572060,indie
572060,rpg
572060,strategy
575260,indie
575260,rpg
575260,strategy
574490,indie
574490,rpg
574490,strategy
576220,indie
576220,rpg
576220,strategy
575250,indie
575250,rpg
575250,strategy
576250,indie
576250,rpg
576250,strategy
576270,indie
576270,rpg
576270,strategy
575230,indie
575230,rpg
575230,strategy
571550,adventure
571550,indie
571550,rpg
571550,strategy
562240,adventure
562240,indie
461730,action
461730,adventure
461730,casual
461730,indie
574620,action
574620,casual
574620,indie
574620,simulation
540900,action
540900,adventure
540900,indie
567620,adventure
567620,indie
567620,early access
534190,action
534190,adventure
534190,free to play
534190,indie
520080,adventure
520080,indie
520080,rpg
434300,action
434300,adventure
434300,indie
434300,early access
575190,action
575190,adventure
575190,casual
575190,indie
575190,rpg
550440,adventure
550440,casual
550440,indie
508460,action
508460,strategy
508460,early access
352720,indie
352720,simulation
352720,strategy
352720,early access
575930,adventure
575930,indie
575930,rpg
572340,action
572340,indie
444490,action
444490,indie
444490,massively multiplayer
364210,casual
364210,rpg
364210,simulation
364210,strategy
573500,indie
573500,rpg
573500,strategy
575490,casual
575490,indie
519020,indie
519020,strategy
490910,action
490910,adventure
490910,casual
490910,indie
490910,strategy
573210,action
573210,adventure
573210,casual
573210,indie
573210,rpg
574990,adventure
574990,casual
574990,free to play
574990,indie
574990,simulation
574990,sports
574990,strategy
574030,casual
574030,indie
574030,simulation
574030,sports
372980,education
568020,casual
568020,rpg
568020,simulation
547540,action
547540,free to play
549770,indie
549770,simulation
567420,action
567420,simulation
512560,free to play
512560,strategy
512560,early access
516360,adventure
569245,casual
569245,simulation
569248,casual
569248,simulation
569242,casual
569242,simulation
569249,casual
569249,simulation
569247,casual
569247,simulation
569246,casual
569246,simulation
569240,casual
569240,simulation
569241,casual
569241,simulation
574680,adventure
574680,casual
574680,indie
566560,action
566560,adventure
566560,indie
572760,casual
507340,action
507340,simulation
573640,design &amp; illustration
573640,web publishing
514570,action
514570,casual
514570,indie
572400,design &amp; illustration
572400,web publishing
558680,free to play
558680,rpg
558680,early access
573920,adventure
573920,indie
573920,massively multiplayer
557040,action
557040,indie
571670,adventure
571670,indie
571670,rpg
558010,adventure
537990,adventure
537990,indie
537990,rpg
556720,racing
572470,action
572470,free to play
572470,massively multiplayer
572470,rpg
572390,action
572390,free to play
572390,massively multiplayer
572390,rpg
572420,action
572420,free to play
572420,massively multiplayer
572420,rpg
572930,action
572930,free to play
572930,massively multiplayer
572930,rpg
572490,action
572490,free to play
572490,massively multiplayer
572490,rpg
573150,action
573150,free to play
573150,massively multiplayer
573150,rpg
500420,action
500420,indie
500420,early access
398120,action
398120,indie
398120,rpg
398120,simulation
398120,early access
569740,action
569740,adventure
569740,casual
569740,indie
569740,strategy
565610,action
565610,adventure
565610,indie
565610,rpg
567010,adventure
567900,action
567900,indie
567900,rpg
569850,adventure
569850,indie
569850,massively multiplayer
569850,rpg
545590,casual
572750,adventure
572750,indie
573880,indie
573880,simulation
451990,casual
451990,indie
451990,racing
451990,sports
556880,action
556880,free to play
556880,indie
556880,massively multiplayer
556880,rpg
407840,action
407840,indie
407840,rpg
527190,casual
527190,indie
572190,action
572190,casual
572190,indie
570800,adventure
570800,casual
570800,indie
570930,indie
570930,racing
573350,racing
566910,action
566910,free to play
566910,indie
476570,adventure
476570,casual
476570,indie
476570,rpg
569490,action
569490,adventure
569490,indie
570310,indie
570310,simulation
557580,action
557580,adventure
557580,indie
557580,early access
547210,action
547210,indie
571440,indie
542280,adventure
542280,casual
542280,indie
526002,action
526002,massively multiplayer
526002,rpg
557570,indie
500320,adventure
500320,indie
480540,action
